geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
co,confirmed_incidence_num,2021-03-11,2021-03-13,2,944.0,,,state,usa-facts
ct,confirmed_incidence_num,2021-03-11,2021-03-13,2,735.0,,,state,usa-facts
dc,confirmed_incidence_num,2021-03-11,2021-03-13,2,122.0,,,state,usa-facts
de,confirmed_incidence_num,2021-03-11,2021-03-13,2,789.0,,,state,usa-facts
fl,confirmed_incidence_num,2021-03-11,2021-03-13,2,5067.0,,,state,usa-facts
ga,confirmed_incidence_num,2021-03-11,2021-03-13,2,1211.0,,,state,usa-facts
hi,confirmed_incidence_num,2021-03-11,2021-03-13,2,58.0,,,state,usa-facts
ia,confirmed_incidence_num,2021-03-11,2021-03-13,2,425.0,,,state,usa-facts
id,confirmed_incidence_num,2021-03-11,2021-03-13,2,364.0,,,state,usa-facts
il,confirmed_incidence_num,2021-03-11,2021-03-13,2,1701.0,,,state,usa-facts
in,confirmed_incidence_num,2021-03-11,2021-03-13,2,910.0,,,state,usa-facts
ks,confirmed_incidence_num,2021-03-11,2021-03-13,2,0.0,,,state,usa-facts
ky,confirmed_incidence_num,2021-03-11,2021-03-13,2,1203.0,,,state,usa-facts
la,confirmed_incidence_num,2021-03-11,2021-03-13,2,438.0,,,state,usa-facts
ma,confirmed_incidence_num,2021-03-11,2021-03-13,2,1589.0,,,state,usa-facts
md,confirmed_incidence_num,2021-03-11,2021-03-13,2,925.0,,,state,usa-facts
me,confirmed_incidence_num,2021-03-11,2021-03-13,2,187.0,,,state,usa-facts
mi,confirmed_incidence_num,2021-03-11,2021-03-13,2,2569.0,,,state,usa-facts
mn,confirmed_incidence_num,2021-03-11,2021-03-13,2,1095.0,,,state,usa-facts
mo,confirmed_incidence_num,2021-03-11,2021-03-13,2,0.0,,,state,usa-facts
ms,confirmed_incidence_num,2021-03-11,2021-03-13,2,679.0,,,state,usa-facts
mt,confirmed_incidence_num,2021-03-11,2021-03-13,2,179.0,,,state,usa-facts
nc,confirmed_incidence_num,2021-03-11,2021-03-13,2,2063.0,,,state,usa-facts
nd,confirmed_incidence_num,2021-03-11,2021-03-13,2,108.0,,,state,usa-facts
ne,confirmed_incidence_num,2021-03-11,2021-03-13,2,281.0,,,state,usa-facts
nh,confirmed_incidence_num,2021-03-11,2021-03-13,2,301.0,,,state,usa-facts
nj,confirmed_incidence_num,2021-03-11,2021-03-13,2,3801.0,,,state,usa-facts
nm,confirmed_incidence_num,2021-03-11,2021-03-13,2,232.0,,,state,usa-facts
nv,confirmed_incidence_num,2021-03-11,2021-03-13,2,0.0,,,state,usa-facts
ny,confirmed_incidence_num,2021-03-11,2021-03-13,2,6747.0,,,state,usa-facts
oh,confirmed_incidence_num,2021-03-11,2021-03-13,2,1420.0,,,state,usa-facts
ok,confirmed_incidence_num,2021-03-11,2021-03-13,2,694.0,,,state,usa-facts
or,confirmed_incidence_num,2021-03-11,2021-03-13,2,353.0,,,state,usa-facts
pa,confirmed_incidence_num,2021-03-11,2021-03-13,2,2652.0,,,state,usa-facts
ri,confirmed_incidence_num,2021-03-11,2021-03-13,2,0.0,,,state,usa-facts
sc,confirmed_incidence_num,2021-03-11,2021-03-13,2,919.0,,,state,usa-facts
sd,confirmed_incidence_num,2021-03-11,2021-03-13,2,202.0,,,state,usa-facts
tn,confirmed_incidence_num,2021-03-11,2021-03-13,2,1509.0,,,state,usa-facts
tx,confirmed_incidence_num,2021-03-11,2021-03-13,2,5020.0,,,state,usa-facts
ut,confirmed_incidence_num,2021-03-11,2021-03-14,3,646.0,,,state,usa-facts
va,confirmed_incidence_num,2021-03-11,2021-03-13,2,1230.0,,,state,usa-facts
vt,confirmed_incidence_num,2021-03-11,2021-03-13,2,129.0,,,state,usa-facts
wa,confirmed_incidence_num,2021-03-11,2021-03-13,2,0.0,,,state,usa-facts
wi,confirmed_incidence_num,2021-03-11,2021-03-13,2,652.0,,,state,usa-facts
wv,confirmed_incidence_num,2021-03-11,2021-03-13,2,330.0,,,state,usa-facts
wy,confirmed_incidence_num,2021-03-11,2021-03-13,2,97.0,,,state,usa-facts
ak,confirmed_incidence_num,2021-03-12,2021-03-14,2,105.0,,,state,usa-facts
al,confirmed_incidence_num,2021-03-12,2021-03-14,2,461.0,,,state,usa-facts
ar,confirmed_incidence_num,2021-03-12,2021-03-14,2,458.0,,,state,usa-facts
az,confirmed_incidence_num,2021-03-12,2021-03-14,2,1370.0,,,state,usa-facts
ca,confirmed_incidence_num,2021-03-12,2021-03-29,17,2368.0,,,state,usa-facts
co,confirmed_incidence_num,2021-03-12,2021-03-14,2,1290.0,,,state,usa-facts
ct,confirmed_incidence_num,2021-03-12,2021-03-14,2,1185.0,,,state,usa-facts
dc,confirmed_incidence_num,2021-03-12,2021-03-14,2,154.0,,,state,usa-facts
de,confirmed_incidence_num,2021-03-12,2021-03-14,2,231.0,,,state,usa-facts
fl,confirmed_incidence_num,2021-03-12,2021-03-14,2,5212.0,,,state,usa-facts
ga,confirmed_incidence_num,2021-03-12,2021-03-14,2,1191.0,,,state,usa-facts
hi,confirmed_incidence_num,2021-03-12,2021-03-14,2,64.0,,,state,usa-facts
ia,confirmed_incidence_num,2021-03-12,2021-03-14,2,484.0,,,state,usa-facts
id,confirmed_incidence_num,2021-03-12,2021-03-14,2,334.0,,,state,usa-facts
il,confirmed_incidence_num,2021-03-12,2021-03-14,2,1762.0,,,state,usa-facts
in,confirmed_incidence_num,2021-03-12,2021-03-14,2,941.0,,,state,usa-facts
ks,confirmed_incidence_num,2021-03-12,2021-03-14,2,438.0,,,state,usa-facts
ky,confirmed_incidence_num,2021-03-12,2021-03-14,2,957.0,,,state,usa-facts
la,confirmed_incidence_num,2021-03-12,2021-03-14,2,532.0,,,state,usa-facts
ma,confirmed_incidence_num,2021-03-12,2021-03-14,2,1638.0,,,state,usa-facts
md,confirmed_incidence_num,2021-03-12,2021-03-14,2,989.0,,,state,usa-facts
me,confirmed_incidence_num,2021-03-12,2021-03-14,2,209.0,,,state,usa-facts
mi,confirmed_incidence_num,2021-03-12,2021-03-14,2,2943.0,,,state,usa-facts
mn,confirmed_incidence_num,2021-03-12,2021-03-14,2,1102.0,,,state,usa-facts
mo,confirmed_incidence_num,2021-03-12,2021-03-14,2,0.0,,,state,usa-facts
ms,confirmed_incidence_num,2021-03-12,2021-03-14,2,763.0,,,state,usa-facts
mt,confirmed_incidence_num,2021-03-12,2021-03-14,2,133.0,,,state,usa-facts
nc,confirmed_incidence_num,2021-03-12,2021-03-14,2,2017.0,,,state,usa-facts
nd,confirmed_incidence_num,2021-03-12,2021-03-14,2,120.0,,,state,usa-facts
ne,confirmed_incidence_num,2021-03-12,2021-03-14,2,265.0,,,state,usa-facts
nh,confirmed_incidence_num,2021-03-12,2021-03-14,2,313.0,,,state,usa-facts
nj,confirmed_incidence_num,2021-03-12,2021-03-14,2,5444.0,,,state,usa-facts
nm,confirmed_incidence_num,2021-03-12,2021-03-14,2,262.0,,,state,usa-facts
nv,confirmed_incidence_num,2021-03-12,2021-03-14,2,1465.0,,,state,usa-facts
ny,confirmed_incidence_num,2021-03-12,2021-03-14,2,0.0,,,state,usa-facts
oh,confirmed_incidence_num,2021-03-12,2021-03-15,3,1764.0,,,state,usa-facts
ok,confirmed_incidence_num,2021-03-12,2021-03-14,2,424.0,,,state,usa-facts
or,confirmed_incidence_num,2021-03-12,2021-03-14,2,393.0,,,state,usa-facts
pa,confirmed_incidence_num,2021-03-12,2021-03-14,2,3070.0,,,state,usa-facts
ri,confirmed_incidence_num,2021-03-12,2021-03-14,2,0.0,,,state,usa-facts
sc,confirmed_incidence_num,2021-03-12,2021-03-14,2,1488.0,,,state,usa-facts
sd,confirmed_incidence_num,2021-03-12,2021-03-14,2,186.0,,,state,usa-facts
tn,confirmed_incidence_num,2021-03-12,2021-03-14,2,1546.0,,,state,usa-facts
tx,confirmed_incidence_num,2021-03-12,2021-03-14,2,6301.0,,,state,usa-facts
ut,confirmed_incidence_num,2021-03-12,2021-03-14,2,519.0,,,state,usa-facts
va,confirmed_incidence_num,2021-03-12,2021-03-14,2,1665.0,,,state,usa-facts
vt,confirmed_incidence_num,2021-03-12,2021-03-14,2,123.0,,,state,usa-facts
wa,confirmed_incidence_num,2021-03-12,2021-03-14,2,1387.0,,,state,usa-facts
wi,confirmed_incidence_num,2021-03-12,2021-03-14,2,703.0,,,state,usa-facts
wv,confirmed_incidence_num,2021-03-12,2021-03-14,2,0.0,,,state,usa-facts
wy,confirmed_incidence_num,2021-03-12,2021-03-14,2,50.0,,,state,usa-facts
ak,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
al,confirmed_incidence_num,2021-03-13,2021-03-15,2,585.0,,,state,usa-facts
ar,confirmed_incidence_num,2021-03-13,2021-03-15,2,312.0,,,state,usa-facts
az,confirmed_incidence_num,2021-03-13,2021-03-18,5,814.0,,,state,usa-facts
ca,confirmed_incidence_num,2021-03-13,2021-03-29,16,1779.0,,,state,usa-facts
co,confirmed_incidence_num,2021-03-13,2021-03-15,2,1244.0,,,state,usa-facts
ct,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
dc,confirmed_incidence_num,2021-03-13,2021-03-15,2,150.0,,,state,usa-facts
de,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
fl,confirmed_incidence_num,2021-03-13,2021-03-15,2,5252.0,,,state,usa-facts
ga,confirmed_incidence_num,2021-03-13,2021-03-15,2,1033.0,,,state,usa-facts
hi,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
ia,confirmed_incidence_num,2021-03-13,2021-03-15,2,553.0,,,state,usa-facts
id,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
il,confirmed_incidence_num,2021-03-13,2021-03-15,2,1678.0,,,state,usa-facts
in,confirmed_incidence_num,2021-03-13,2021-03-15,2,840.0,,,state,usa-facts
ks,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
ky,confirmed_incidence_num,2021-03-13,2021-03-15,2,698.0,,,state,usa-facts
la,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
ma,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
md,confirmed_incidence_num,2021-03-13,2021-03-15,2,1101.0,,,state,usa-facts
me,confirmed_incidence_num,2021-03-13,2021-03-15,2,206.0,,,state,usa-facts
mi,confirmed_incidence_num,2021-03-13,2021-03-15,2,1998.0,,,state,usa-facts
mn,confirmed_incidence_num,2021-03-13,2021-03-15,2,1186.0,,,state,usa-facts
mo,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
ms,confirmed_incidence_num,2021-03-13,2021-03-15,2,691.0,,,state,usa-facts
mt,confirmed_incidence_num,2021-03-13,2021-03-15,2,172.0,,,state,usa-facts
nc,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
nd,confirmed_incidence_num,2021-03-13,2021-03-15,2,93.0,,,state,usa-facts
ne,confirmed_incidence_num,2021-03-13,2021-03-15,2,287.0,,,state,usa-facts
nh,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
nj,confirmed_incidence_num,2021-03-13,2021-03-15,2,3856.0,,,state,usa-facts
nm,confirmed_incidence_num,2021-03-13,2021-03-15,2,182.0,,,state,usa-facts
nv,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
ny,confirmed_incidence_num,2021-03-13,2021-03-15,2,15899.0,,,state,usa-facts
oh,confirmed_incidence_num,2021-03-13,2021-03-16,3,1558.0,,,state,usa-facts
ok,confirmed_incidence_num,2021-03-13,2021-03-15,2,625.0,,,state,usa-facts
or,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
pa,confirmed_incidence_num,2021-03-13,2021-03-15,2,2837.0,,,state,usa-facts
ri,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
sc,confirmed_incidence_num,2021-03-13,2021-03-15,2,1669.0,,,state,usa-facts
sd,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
tn,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
tx,confirmed_incidence_num,2021-03-13,2021-03-15,2,4849.0,,,state,usa-facts
ut,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
va,confirmed_incidence_num,2021-03-13,2021-03-15,2,1434.0,,,state,usa-facts
vt,confirmed_incidence_num,2021-03-13,2021-03-15,2,75.0,,,state,usa-facts
wa,confirmed_incidence_num,2021-03-13,2021-03-15,2,907.0,,,state,usa-facts
wi,confirmed_incidence_num,2021-03-13,2021-03-15,2,541.0,,,state,usa-facts
wv,confirmed_incidence_num,2021-03-13,2021-03-15,2,618.0,,,state,usa-facts
wy,confirmed_incidence_num,2021-03-13,2021-03-15,2,0.0,,,state,usa-facts
ak,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
al,confirmed_incidence_num,2021-03-14,2021-03-16,2,369.0,,,state,usa-facts
ar,confirmed_incidence_num,2021-03-14,2021-03-16,2,129.0,,,state,usa-facts
az,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
ca,confirmed_incidence_num,2021-03-14,2021-03-29,15,1448.0,,,state,usa-facts
co,confirmed_incidence_num,2021-03-14,2021-03-16,2,1215.0,,,state,usa-facts
ct,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
dc,confirmed_incidence_num,2021-03-14,2021-03-16,2,79.0,,,state,usa-facts
de,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
fl,confirmed_incidence_num,2021-03-14,2021-03-16,2,3694.0,,,state,usa-facts
ga,confirmed_incidence_num,2021-03-14,2021-03-16,2,781.0,,,state,usa-facts
hi,confirmed_incidence_num,2021-03-14,2021-03-16,2,114.0,,,state,usa-facts
ia,confirmed_incidence_num,2021-03-14,2021-03-16,2,281.0,,,state,usa-facts
id,confirmed_incidence_num,2021-03-14,2021-03-16,2,291.0,,,state,usa-facts
il,confirmed_incidence_num,2021-03-14,2021-03-16,2,1486.0,,,state,usa-facts
in,confirmed_incidence_num,2021-03-14,2021-03-16,2,690.0,,,state,usa-facts
ks,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
ky,confirmed_incidence_num,2021-03-14,2021-03-16,2,489.0,,,state,usa-facts
la,confirmed_incidence_num,2021-03-14,2021-03-16,2,903.0,,,state,usa-facts
ma,confirmed_incidence_num,2021-03-14,2021-03-16,2,2995.0,,,state,usa-facts
md,confirmed_incidence_num,2021-03-14,2021-03-16,2,860.0,,,state,usa-facts
me,confirmed_incidence_num,2021-03-14,2021-03-16,2,169.0,,,state,usa-facts
mi,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
mn,confirmed_incidence_num,2021-03-14,2021-03-16,2,996.0,,,state,usa-facts
mo,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
ms,confirmed_incidence_num,2021-03-14,2021-03-16,2,202.0,,,state,usa-facts
mt,confirmed_incidence_num,2021-03-14,2021-03-16,2,52.0,,,state,usa-facts
nc,confirmed_incidence_num,2021-03-14,2021-03-16,2,4344.0,,,state,usa-facts
nd,confirmed_incidence_num,2021-03-14,2021-03-16,2,34.0,,,state,usa-facts
ne,confirmed_incidence_num,2021-03-14,2021-03-16,2,165.0,,,state,usa-facts
nh,confirmed_incidence_num,2021-03-14,2021-03-16,2,538.0,,,state,usa-facts
nj,confirmed_incidence_num,2021-03-14,2021-03-16,2,2770.0,,,state,usa-facts
nm,confirmed_incidence_num,2021-03-14,2021-03-16,2,145.0,,,state,usa-facts
nv,confirmed_incidence_num,2021-03-14,2021-03-16,2,661.0,,,state,usa-facts
ny,confirmed_incidence_num,2021-03-14,2021-03-16,2,5943.0,,,state,usa-facts
oh,confirmed_incidence_num,2021-03-14,2021-03-18,4,2042.0,,,state,usa-facts
ok,confirmed_incidence_num,2021-03-14,2021-03-16,2,492.0,,,state,usa-facts
or,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
pa,confirmed_incidence_num,2021-03-14,2021-03-16,2,1917.0,,,state,usa-facts
ri,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
sc,confirmed_incidence_num,2021-03-14,2021-03-16,2,873.0,,,state,usa-facts
sd,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
tn,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
tx,confirmed_incidence_num,2021-03-14,2021-03-16,2,3529.0,,,state,usa-facts
ut,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
va,confirmed_incidence_num,2021-03-14,2021-03-16,2,1163.0,,,state,usa-facts
vt,confirmed_incidence_num,2021-03-14,2021-03-16,2,192.0,,,state,usa-facts
wa,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
wi,confirmed_incidence_num,2021-03-14,2021-03-16,2,320.0,,,state,usa-facts
wv,confirmed_incidence_num,2021-03-14,2021-03-16,2,308.0,,,state,usa-facts
wy,confirmed_incidence_num,2021-03-14,2021-03-16,2,0.0,,,state,usa-facts
ak,confirmed_incidence_num,2021-03-15,2021-03-18,3,364.0,,,state,usa-facts
al,confirmed_incidence_num,2021-03-15,2021-03-18,3,4550.0,,,state,usa-facts
ar,confirmed_incidence_num,2021-03-15,2021-03-18,3,119.0,,,state,usa-facts
az,confirmed_incidence_num,2021-03-15,2021-03-18,3,678.0,,,state,usa-facts
ca,confirmed_incidence_num,2021-03-15,2021-03-29,14,2639.0,,,state,usa-facts
co,confirmed_incidence_num,2021-03-15,2021-03-18,3,422.0,,,state,usa-facts
ct,confirmed_incidence_num,2021-03-15,2021-03-18,3,2525.0,,,state,usa-facts
dc,confirmed_incidence_num,2021-03-15,2021-03-18,3,112.0,,,state,usa-facts
de,confirmed_incidence_num,2021-03-15,2021-03-18,3,703.0,,,state,usa-facts
fl,confirmed_incidence_num,2021-03-15,2021-03-18,3,2826.0,,,state,usa-facts
ga,confirmed_incidence_num,2021-03-15,2021-03-18,3,861.0,,,state,usa-facts
hi,confirmed_incidence_num,2021-03-15,2021-03-18,3,46.0,,,state,usa-facts
ia,confirmed_incidence_num,2021-03-15,2021-03-18,3,189.0,,,state,usa-facts
id,confirmed_incidence_num,2021-03-15,2021-03-18,3,422.0,,,state,usa-facts
il,confirmed_incidence_num,2021-03-15,2021-03-18,3,786.0,,,state,usa-facts
in,confirmed_incidence_num,2021-03-15,2021-03-18,3,413.0,,,state,usa-facts
ks,confirmed_incidence_num,2021-03-15,2021-03-18,3,393.0,,,state,usa-facts
ky,confirmed_incidence_num,2021-03-15,2021-03-18,3,435.0,,,state,usa-facts
la,confirmed_incidence_num,2021-03-15,2021-03-18,3,213.0,,,state,usa-facts
ma,confirmed_incidence_num,2021-03-15,2021-03-18,3,1105.0,,,state,usa-facts
md,confirmed_incidence_num,2021-03-15,2021-03-18,3,617.0,,,state,usa-facts
me,confirmed_incidence_num,2021-03-15,2021-03-18,3,174.0,,,state,usa-facts
mi,confirmed_incidence_num,2021-03-15,2021-03-18,3,3828.0,,,state,usa-facts
mn,confirmed_incidence_num,2021-03-15,2021-03-18,3,825.0,,,state,usa-facts
mo,confirmed_incidence_num,2021-03-15,2021-03-18,3,0.0,,,state,usa-facts
ms,confirmed_incidence_num,2021-03-15,2021-03-18,3,102.0,,,state,usa-facts
mt,confirmed_incidence_num,2021-03-15,2021-03-18,3,162.0,,,state,usa-facts
nc,confirmed_incidence_num,2021-03-15,2021-03-18,3,15.0,,,state,usa-facts
nd,confirmed_incidence_num,2021-03-15,2021-03-18,3,25.0,,,state,usa-facts
ne,confirmed_incidence_num,2021-03-15,2021-03-18,3,114.0,,,state,usa-facts
nh,confirmed_incidence_num,2021-03-15,2021-03-18,3,198.0,,,state,usa-facts
nj,confirmed_incidence_num,2021-03-15,2021-03-19,4,2194.0,,,state,usa-facts
nm,confirmed_incidence_num,2021-03-15,2021-03-18,3,178.0,,,state,usa-facts
nv,confirmed_incidence_num,2021-03-15,2021-03-18,3,179.0,,,state,usa-facts
ny,confirmed_incidence_num,2021-03-15,2021-03-18,3,5807.0,,,state,usa-facts
oh,confirmed_incidence_num,2021-03-15,2021-03-18,3,0.0,,,state,usa-facts
ok,confirmed_incidence_num,2021-03-15,2021-03-18,3,309.0,,,state,usa-facts
or,confirmed_incidence_num,2021-03-15,2021-03-18,3,751.0,,,state,usa-facts
pa,confirmed_incidence_num,2021-03-15,2021-03-18,3,1381.0,,,state,usa-facts
ri,confirmed_incidence_num,2021-03-15,2021-03-18,3,0.0,,,state,usa-facts
sc,confirmed_incidence_num,2021-03-15,2021-03-18,3,766.0,,,state,usa-facts
sd,confirmed_incidence_num,2021-03-15,2021-03-18,3,300.0,,,state,usa-facts
tn,confirmed_incidence_num,2021-03-15,2021-03-18,3,3143.0,,,state,usa-facts
tx,confirmed_incidence_num,2021-03-15,2021-03-18,3,1890.0,,,state,usa-facts
ut,confirmed_incidence_num,2021-03-15,2021-03-18,3,1108.0,,,state,usa-facts
va,confirmed_incidence_num,2021-03-15,2021-03-18,3,1126.0,,,state,usa-facts
vt,confirmed_incidence_num,2021-03-15,2021-03-18,3,102.0,,,state,usa-facts
wa,confirmed_incidence_num,2021-03-15,2021-03-18,3,1082.0,,,state,usa-facts
wi,confirmed_incidence_num,2021-03-15,2021-03-18,3,324.0,,,state,usa-facts
wv,confirmed_incidence_num,2021-03-15,2021-03-18,3,214.0,,,state,usa-facts
wy,confirmed_incidence_num,2021-03-15,2021-03-18,3,164.0,,,state,usa-facts
ak,confirmed_incidence_num,2021-03-16,2021-03-18,2,100.0,,,state,usa-facts
al,confirmed_incidence_num,2021-03-16,2021-03-18,2,503.0,,,state,usa-facts
ar,confirmed_incidence_num,2021-03-16,2021-03-18,2,394.0,,,state,usa-facts
az,confirmed_incidence_num,2021-03-16,2021-03-18,2,491.0,,,state,usa-facts
ca,confirmed_incidence_num,2021-03-16,2021-03-29,13,2237.0,,,state,usa-facts
co,confirmed_incidence_num,2021-03-16,2021-03-18,2,326.0,,,state,usa-facts
ct,confirmed_incidence_num,2021-03-16,2021-03-18,2,853.0,,,state,usa-facts
dc,confirmed_incidence_num,2021-03-16,2021-03-18,2,107.0,,,state,usa-facts
de,confirmed_incidence_num,2021-03-16,2021-03-18,2,137.0,,,state,usa-facts
fl,confirmed_incidence_num,2021-03-16,2021-03-18,2,4793.0,,,state,usa-facts
ga,confirmed_incidence_num,2021-03-16,2021-03-18,2,1113.0,,,state,usa-facts
hi,confirmed_incidence_num,2021-03-16,2021-03-18,2,47.0,,,state,usa-facts
ia,confirmed_incidence_num,2021-03-16,2021-03-18,2,413.0,,,state,usa-facts
id,confirmed_incidence_num,2021-03-16,2021-03-18,2,349.0,,,state,usa-facts
il,confirmed_incidence_num,2021-03-16,2021-03-18,2,1993.0,,,state,usa-facts
in,confirmed_incidence_num,2021-03-16,2021-03-18,2,565.0,,,state,usa-facts
ks,confirmed_incidence_num,2021-03-16,2021-03-18,2,0.0,,,state,usa-facts
ky,confirmed_incidence_num,2021-03-16,2021-03-18,2,798.0,,,state,usa-facts
la,confirmed_incidence_num,2021-03-16,2021-03-18,2,959.0,,,state,usa-facts
ma,confirmed_incidence_num,2021-03-16,2021-03-18,2,1022.0,,,state,usa-facts
md,confirmed_incidence_num,2021-03-16,2021-03-18,2,660.0,,,state,usa-facts
me,confirmed_incidence_num,2021-03-16,2021-03-18,2,189.0,,,state,usa-facts
mi,confirmed_incidence_num,2021-03-16,2021-03-18,2,2579.0,,,state,usa-facts
mn,confirmed_incidence_num,2021-03-16,2021-03-18,2,709.0,,,state,usa-facts
mo,confirmed_incidence_num,2021-03-16,2021-03-20,4,3861.0,,,state,usa-facts
ms,confirmed_incidence_num,2021-03-16,2021-03-18,2,370.0,,,state,usa-facts
mt,confirmed_incidence_num,2021-03-16,2021-03-18,2,406.0,,,state,usa-facts
nc,confirmed_incidence_num,2021-03-16,2021-03-18,2,1098.0,,,state,usa-facts
nd,confirmed_incidence_num,2021-03-16,2021-03-18,2,148.0,,,state,usa-facts
ne,confirmed_incidence_num,2021-03-16,2021-03-18,2,317.0,,,state,usa-facts
nh,confirmed_incidence_num,2021-03-16,2021-03-18,2,257.0,,,state,usa-facts
nj,confirmed_incidence_num,2021-03-16,2021-03-19,3,3694.0,,,state,usa-facts
nm,confirmed_incidence_num,2021-03-16,2021-03-18,2,176.0,,,state,usa-facts
nv,confirmed_incidence_num,2021-03-16,2021-03-18,2,341.0,,,state,usa-facts
ny,confirmed_incidence_num,2021-03-16,2021-03-18,2,6508.0,,,state,usa-facts
